project_name,filename,filepath,commit_id,parent_commit,#different_loc
Openmicroscopy,DataObjectRemover.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/DataObjectRemover.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataObjectRemover.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/view/DataObjectRemover.java,a8ea1b0eac,684cf21ed8,2
Openmicroscopy,DataObjectRemover.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/DataObjectRemover.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DataObjectSaver.java,SRC/org/openmicroscopy/shoola/env/data/views/calls/DataObjectSaver.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataObjectSaver.java,SRC/org/openmicroscopy/shoola/env/data/views/calls/DataObjectSaver.java,2d4a4fc9f9,ff5338bb11,11
Openmicroscopy,DataObjectSaver.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/DataObjectSaver.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DataObjectUpdater.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/DataObjectUpdater.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataSaveVisitor.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/cmd/DataSaveVisitor.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DataService.java,components/tools/OmeroJ/blitzgateway/service/DataService.java,b8d8525390,7cdabe18c0,39
Openmicroscopy,DataServiceImpl.java,components/tools/OmeroJ/blitzgateway/service/DataServiceImpl.java,b8d8525390,7cdabe18c0,35
Openmicroscopy,DataServicesFactory.java,SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,22d70091ad,809dbd9c8d,61
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,275e7bc1ff,03fe449bef,61
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,3bff45e780,d68fe3d96d,162
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,42e60cba30,e0d5f6ce76,174
Openmicroscopy,DataServicesFactory.java,SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,44802f907c,03712d1734,76
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,49934088c3,7c680b010e,16
Openmicroscopy,DataServicesFactory.java,SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,4efe6e8563,571b349045,2
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,5325af5b8f,1929f33181,157
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,82b4238ac7,b8924a382e,150
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,9edc07b11c,8fb2715b66,172
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,d434e67ccd,2d0fdc4c47,175
Openmicroscopy,DataServicesFactory.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,de68bcd5ea,d5e59dc432,157
Openmicroscopy,DataServicesFactory.java,SRC/org/openmicroscopy/shoola/env/data/DataServicesFactory.java,e793e01437,c37376ef3a,58
Openmicroscopy,DataServicesInit.java,SRC/org/openmicroscopy/shoola/env/init/DataServicesInit.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataServicesTestCase.java,TEST/org/openmicroscopy/shoola/env/data/DataServicesTestCase.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataServicesTestsInit.java,TEST/org/openmicroscopy/shoola/env/init/DataServicesTestsInit.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataServicesView.java,SRC/org/openmicroscopy/shoola/env/data/views/DataServicesView.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataSink.java,SRC/org/openmicroscopy/shoola/env/rnd/data/DataSink.java,1cd171bd4a,741b2bd338,133
Openmicroscopy,DataSink.java,SRC/org/openmicroscopy/shoola/env/rnd/data/DataSink.java,56ff69c817,b03497935c,9
Openmicroscopy,DataSink.java,components/blitz/src/omero/gateway/rnd/DataSink.java,7c7e0ef9dc,2d4972be87,20
Openmicroscopy,DataSink.java,components/blitz/src/omero/gateway/rnd/DataSink.java,88ebda9b10,e4691cc1f0,20
Openmicroscopy,DataSink.java,SRC/org/openmicroscopy/shoola/env/rnd/data/DataSink.java,bd2853607f,f40b8cf127,74
Openmicroscopy,DataSink.java,SRC/org/openmicroscopy/shoola/env/rnd/data/DataSink.java,c69f1305a8,c04652044d,40
Openmicroscopy,DataTreeViewerLoader.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/DataTreeViewerLoader.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DataViewsFactory.java,SRC/org/openmicroscopy/shoola/env/data/views/DataViewsFactory.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,Database-SPW.graffle,Documentation/Diagrams/OmniGraffle/Database-SPW.graffle,cc3f58fa2b,674450dc29,1564
Openmicroscopy,Dataset.hbm.xml,components/common/src/org/openmicroscopy/omero/model/Dataset.hbm.xml,c1de1e50e4,c69d196330,37
Openmicroscopy,Dataset.java,components/common/src/org/openmicroscopy/omero/model/Dataset.java,9570ef7419,9cc885fa28,147
Openmicroscopy,DatasetAnnotation.java,components/common/src/org/openmicroscopy/omero/model/DatasetAnnotation.java,9570ef7419,9cc885fa28,58
Openmicroscopy,DatasetAnnotationCtrl.java,SRC/org/openmicroscopy/shoola/agents/annotator/DatasetAnnotationCtrl.java,c43d4ec246,feca73a10a,14
Openmicroscopy,DatasetAnnotationLoader.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/DatasetAnnotationLoader.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DatasetBrowserCanvas.java,SRC/org/openmicroscopy/shoola/agents/zoombrowser/piccolo/DatasetBrowserCanvas.java,36063b4f0c,1f61be7d6c,229
Openmicroscopy,DatasetBrowserCanvas.java,SRC/org/openmicroscopy/shoola/agents/zoombrowser/piccolo/DatasetBrowserCanvas.java,89282cba34,ed7f9ccd12,20
Openmicroscopy,DatasetBrowserCanvas.java,SRC/org/openmicroscopy/shoola/agents/zoombrowser/piccolo/DatasetBrowserCanvas.java,daf146d15e,e98aef7fea,16
Openmicroscopy,DatasetBrowserEventHandler.java,SRC/org/openmicroscopy/shoola/agents/zoombrowser/piccolo/DatasetBrowserEventHandler.java,a8ae42de96,64bffcd28f,34
Openmicroscopy,DatasetData.java,components/shoola-adapter/src/pojos/DatasetData.java,8141170338,cc4e1d6113,225
Openmicroscopy,DatasetEditorBar.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/DatasetEditorBar.java,efeca03dc7,4b0b5cb302,30
Openmicroscopy,DatasetEditorManager.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/dataset/DatasetEditorManager.java,61233a33bf,2e14647982,32
Openmicroscopy,DatasetEditorManager.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/DatasetEditorManager.java,8b96dc9cba,aa081c9448,84
Openmicroscopy,DatasetEditorManager.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/dataset/DatasetEditorManager.java,e9de4ceb93,3bb1723cdf,25
Openmicroscopy,DatasetGeneralPane.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/DatasetGeneralPane.java,8b96dc9cba,aa081c9448,74
Openmicroscopy,DatasetImagesDiffPane.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/DatasetImagesDiffPane.java,78d523b6af,e9e3dfe70b,24
Openmicroscopy,DatasetImagesPane.java,SRC/org/openmicroscopy/shoola/agents/datamng/editors/DatasetImagesPane.java,b3e8302501,8d69d357ec,172
Openmicroscopy,DatasetLoader.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/DatasetLoader.java,4f9a1efd0e,936e07193e,9
Openmicroscopy,DatasetLoader.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/DatasetLoader.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DatasetLoader.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/DatasetLoader.java,efffe8c61c,6581f73b15,56
Openmicroscopy,DatasetMapper.java,SRC/org/openmicroscopy/shoola/env/data/map/DatasetMapper.java,53dd4fb286,d3bda62ed5,55
Openmicroscopy,DatasetMapper.java,SRC/org/openmicroscopy/shoola/env/data/map/DatasetMapper.java,c36416f9b8,fd7834aa93,243
Openmicroscopy,DatasetModel.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/view/DatasetModel.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DatasetRow.java,TEST/omeds/dbrows/DatasetRow.java,ecb7b9e920,8fc3cd2ba3,40
Openmicroscopy,Dataset_To_Plate.py,components/tools/OmeroPy/scripts/omero/util_scripts/Dataset_To_Plate.py,02f7e6f25a,6b405cb09b,17
Openmicroscopy,Dataset_To_Plate.py,components/tools/OmeroPy/scripts/omero/util_scripts/Dataset_To_Plate.py,8331ef94e4,4541189cf9,31
Openmicroscopy,DatasetsLoader.java,SRC/org/openmicroscopy/shoola/agents/dataBrowser/DatasetsLoader.java,c48c52f81e,8fa738e676,13
Openmicroscopy,DateTimeField.java,SRC/org/openmicroscopy/shoola/agents/editor/browser/paramUIs/DateTimeField.java,dc9b1af084,436462fc89,45
Openmicroscopy,DateTimeParam.java,SRC/org/openmicroscopy/shoola/agents/editor/model/params/DateTimeParam.java,b787763044,9f766c033d,11
Openmicroscopy,DebugMessenger.java,components/tools/OmeroImporter/src/ome/formats/importer/DebugMessenger.java,c440dc4092,55b460d548,67
Openmicroscopy,Declassifier.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/Declassifier.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DeclassifyAction.java,SRC/org/openmicroscopy/shoola/agents/hiviewer/actions/DeclassifyAction.java,e5924527fa,8eee37fac5,2
Openmicroscopy,Delete.py,examples/Training/python/Delete.py,75b5f20732,afed3ab783,36
Openmicroscopy,Delete.py,examples/Training/python/Delete.py,f0ff66ff56,06666655a9,55
Openmicroscopy,Delete2I.java,components/blitz/src/omero/cmd/graphs/Delete2I.java,19ebde6789,ea6de8e906,11
Openmicroscopy,DeleteAction.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/actions/DeleteAction.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DeleteAction.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/actions/DeleteAction.java,146920a879,58be91fb53,115
Openmicroscopy,DeleteAction.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/actions/DeleteAction.java,4747f972ef,4a24d6c8d1,2
Openmicroscopy,DeleteBean.java,components/server/src/ome/services/delete/DeleteBean.java,144a584919,965e234e36,204
Openmicroscopy,DeleteBean.java,components/server/src/ome/services/delete/DeleteBean.java,5c815bfaa0,f28df35e80,46
Openmicroscopy,DeleteBox.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/view/DeleteBox.java,c49e6c007d,ef960c0f4c,17
Openmicroscopy,DeleteCmd.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/cmd/DeleteCmd.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DeleteData.java,examples/Training/java/src/training/DeleteData.java,376a196aab,4493ff1592,30
Openmicroscopy,DeleteData.java,examples/Training/java/src/training/DeleteData.java,6396075f0f,f797307c06,2
Openmicroscopy,DeleteEntry.java,components/server/src/ome/services/delete/DeleteEntry.java,3e155411a0,ef7b853724,191
Openmicroscopy,DeleteEntry.java,components/server/src/ome/services/delete/DeleteEntry.java,6cbb3cfdb7,2bd673bde5,88
Openmicroscopy,DeleteEntry.java,components/server/src/ome/services/delete/DeleteEntry.java,6ff4747a7d,ce2d2fb42f,74
Openmicroscopy,DeleteEntry.java,components/server/src/ome/services/delete/DeleteEntry.java,826d1c1d9b,be2ac7d5a3,3
Openmicroscopy,DeleteHandleI.java,components/blitz/src/ome/services/blitz/impl/DeleteHandleI.java,7f31776e2f,e1882cd37a,2
Openmicroscopy,DeleteHandleI.java,components/blitz/src/ome/services/blitz/impl/DeleteHandleI.java,aa36c6fbc9,e2a88e6e9d,159
Openmicroscopy,DeleteHandleI.java,components/blitz/src/ome/services/blitz/impl/DeleteHandleI.java,abd07706b1,7babe6ee76,84
Openmicroscopy,DeleteHandleI.java,components/blitz/src/ome/services/blitz/impl/DeleteHandleI.java,d45c6ba038,edafc2f561,49
Openmicroscopy,DeleteHandleI.java,components/blitz/src/ome/services/blitz/impl/DeleteHandleI.java,e856dae202,407f070b82,303
Openmicroscopy,DeleteITest.java,components/blitz/test/ome/services/blitz/test/DeleteITest.java,6831e4d2a5,cee74ed565,38
Openmicroscopy,DeleteIds.java,components/server/src/ome/services/delete/DeleteIds.java,6cbb3cfdb7,2bd673bde5,103
Openmicroscopy,DeleteProjectedImageTest.java,components/tools/OmeroJava/test/integration/delete/DeleteProjectedImageTest.java,610df6ca78,ab7c34f88f,1309
Openmicroscopy,DeleteServiceFilesTest.java,components/tools/OmeroJava/test/integration/DeleteServiceFilesTest.java,350e6da0de,36cb436b31,186
Openmicroscopy,DeleteServiceFilesTest.java,components/tools/OmeroJava/test/integration/DeleteServiceFilesTest.java,430564016b,6a7ad0f111,165
Openmicroscopy,DeleteServiceFilesTest.java,components/tools/OmeroJava/test/integration/DeleteServiceFilesTest.java,5112436212,1a73f1d779,186
Openmicroscopy,DeleteServicePermissionsTest.java,components/tools/OmeroJava/test/integration/DeleteServicePermissionsTest.java,9fe5ab6449,7.84E+19,15
Openmicroscopy,DeleteServicePermissionsTest.java,components/tools/OmeroJava/test/integration/DeleteServicePermissionsTest.java,a03e5435ff,863a8118ec,289
Openmicroscopy,DeleteServicePermissionsTest.java,components/tools/OmeroJava/test/integration/DeleteServicePermissionsTest.java,bdba56f344,1791914ad4,4
Openmicroscopy,DeleteServicePermissionsTest.java,components/tools/OmeroJava/test/integration/DeleteServicePermissionsTest.java,cbd858a3db,41155210aa,47
Openmicroscopy,DeleteServiceTest.java,components/tools/OmeroJava/test/integration/DeleteServiceTest.java,24c20abcb5,58ae56b99e,96
Openmicroscopy,DeleteServiceTest.java,components/server/test/ome/services/delete/DeleteServiceTest.java,684c5f7d44,b86b82bcdf,66
Openmicroscopy,DeleteServiceTest.java,components/tools/OmeroJava/test/integration/DeleteServiceTest.java,a03e5435ff,863a8118ec,2
Openmicroscopy,DeleteServiceTest.java,components/tools/OmeroJava/test/integration/DeleteServiceTest.java,d789526206,d2fc473543,364
Openmicroscopy,DeleteServiceTest.java,components/tools/OmeroJava/test/integration/DeleteServiceTest.java,fe2eeac13d,0e39bdbd88,8
Openmicroscopy,DeleteSpec.java,components/server/src/ome/services/delete/DeleteSpec.java,6ff4747a7d,ce2d2fb42f,69
Openmicroscopy,DeleteSpec.java,components/server/src/ome/services/delete/DeleteSpec.java,8f5995251a,1b6391d584,12
Openmicroscopy,DeleteSpec.java,components/server/src/ome/services/delete/DeleteSpec.java,a21e692095,a3a2421951,41
Openmicroscopy,DeleteSpecUnitTest.java,components/server/test/ome/services/delete/DeleteSpecUnitTest.java,6ff4747a7d,ce2d2fb42f,2
Openmicroscopy,DeleteState.java,components/server/src/ome/services/delete/DeleteState.java,397fc55760,f9bff784b1,12
Openmicroscopy,DeleteState.java,components/server/src/ome/services/delete/DeleteState.java,3b3336d9b9,d625d15709,90
Openmicroscopy,DeleteStateUnitTest.java,components/server/test/ome/services/delete/DeleteStateUnitTest.java,3023c7cf1f,b8e880baa0,19
Openmicroscopy,DeleteStateUnitTest.java,components/server/test/ome/services/delete/DeleteStateUnitTest.java,397fc55760,f9bff784b1,19
Openmicroscopy,Deletion.java,components/server/src/ome/services/delete/Deletion.java,951223f9f0,8e9b9c26c6,20
Openmicroscopy,Deletion.java,components/server/src/ome/services/delete/Deletion.java,caf12252da,aeb0fe5f30,20
Openmicroscopy,DeltaVision.java,components/romio/src/ome/io/nio/DeltaVision.java,00f9f2ec93,c618f0c029,159
Openmicroscopy,DeltaVision.java,components/romio/src/ome/io/nio/DeltaVision.java,e936a44ac0,e3dc36c090,47
Openmicroscopy,DetachAction.java,components/insight/SRC/org/openmicroscopy/shoola/agents/imviewer/actions/DetachAction.java,9161829d8b,b4d2f2db2e,12
Openmicroscopy,DetailedNotificationDialog.java,SRC/org/openmicroscopy/shoola/util/ui/DetailedNotificationDialog.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,Details.java,components/model/src/ome/model/internal/Details.java,65f31473f0,bf4ac2f78b,242
Openmicroscopy,Details.java,components/model/src/ome/model/internal/Details.java,8.47E+11,91b7d2c2ab,37
Openmicroscopy,Details.java,components/model/src/ome/model/internal/Details.java,baac19cf5b,af4a6a48dc,4
Openmicroscopy,DetailsFieldBridge.java,components/model/src/ome/util/DetailsFieldBridge.java,28b877aad0,89134e69d9,12
Openmicroscopy,DetailsI.cpp,components/tools/OmeroCpp/src/omero/model/DetailsI.cpp,07bd2c17ca,74520ad5a4,3
Openmicroscopy,DetailsI.h,components/tools/OmeroCpp/src/omero/model/DetailsI.h,8286c0cf9c,d6991d7170,21
Openmicroscopy,DetailsI.java,components/blitz/src/omero/model/DetailsI.java,b5add652ee,bf89e883ef,5
Openmicroscopy,DialogControl.java,SRC/org/openmicroscopy/shoola/env/ui/tdialog/DialogControl.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DichroicData.java,components/blitz/src/pojos/DichroicData.java,4cf052bd1a,0bcb168844,4
Openmicroscopy,DiskUsageI.java,components/blitz/src/omero/cmd/graphs/DiskUsageI.java,addd9fac5a,f6ad701446,471
Openmicroscopy,DisplayAction.java,SRC/org/openmicroscopy/shoola/util/ui/lens/DisplayAction.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DisplayAction.java,SRC/org/openmicroscopy/shoola/util/ui/lens/DisplayAction.java,1ce4c40415,9d1faaac41,49
Openmicroscopy,DisplayModeAction.java,components/insight/SRC/org/openmicroscopy/shoola/agents/treeviewer/actions/DisplayModeAction.java,df788297f0,aa479965e6,2
Openmicroscopy,DisplayOption.java,components/common/src/org/openmicroscopy/omero/model/DisplayOption.java,9570ef7419,9cc885fa28,48
Openmicroscopy,DisplayRoi.java,components/common/src/org/openmicroscopy/omero/model/DisplayRoi.java,9570ef7419,9cc885fa28,51
Openmicroscopy,DnDTree.java,components/insight/SRC/org/openmicroscopy/shoola/agents/util/dnd/DnDTree.java,c407558b29,f329db44a6,2
Openmicroscopy,DoAllI.java,components/blitz/src/omero/cmd/basic/DoAllI.java,2aa4749727,3777e26bce,52
Openmicroscopy,DoAllI.java,components/blitz/src/omero/cmd/basic/DoAllI.java,85c4fecd2d,2862ff6f06,121
Openmicroscopy,DoAllI.java,components/blitz/src/omero/cmd/basic/DoAllI.java,876543a2f0,ca878a6428,164
Openmicroscopy,DoAllI.java,components/blitz/src/omero/cmd/basic/DoAllI.java,a527208db1,0d2907de19,3
Openmicroscopy,DocComponent.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/editor/DocComponent.java,0a473e86ac,dc58f2ba17,15
Openmicroscopy,DocComponent.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/editor/DocComponent.java,552e191198,5a2a15f076,29
Openmicroscopy,DocComponent.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/editor/DocComponent.java,8849dc153a,fcf1d046d6,15
Openmicroscopy,DocumentViewer.java,docgen/xdocs/navig/SRC/org/openmicroscopy/xdoc/navig/DocumentViewer.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,3061b268f0,1640d6414e,172
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/rnd/pane/DomainPane.java,3b57fd87a6,b7369812fe,2
Openmicroscopy,DomainPane.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/rnd/DomainPane.java,75e2a23013,e7a5a351f9,4
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,91fcf41db3,0f6f4e0a74,10
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,bbd9640291,0a859184e9,16
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,c16cd3e409,3739196afa,26
Openmicroscopy,DomainPane.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/rnd/DomainPane.java,d09d1b51b7,efbbc6412f,129
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,d5c58d9167,a82fb030e2,22
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/rnd/pane/DomainPane.java,dbf49c6cdc,b81907e9c4,35
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,e5924527fa,8eee37fac5,2
Openmicroscopy,DomainPane.java,SRC/org/openmicroscopy/shoola/agents/imviewer/rnd/DomainPane.java,f5f1e37bc2,567ee5c0de,108
Openmicroscopy,DomainPaneManager.java,SRC/org/openmicroscopy/shoola/agents/rnd/pane/DomainPaneManager.java,2d28cabf73,e3e09d062e,74
Openmicroscopy,DomainPaneManager.java,SRC/org/openmicroscopy/shoola/agents/rnd/pane/DomainPaneManager.java,bd2853607f,f40b8cf127,13
Openmicroscopy,DoubleEntry.java,SRC/org/openmicroscopy/shoola/env/config/DoubleEntry.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,DownloadAction.java,components/insight/SRC/org/openmicroscopy/shoola/agents/treeviewer/actions/DownloadAction.java,0d3f631b3c,102fe80234,2
Openmicroscopy,DownloadAction.java,components/insight/SRC/org/openmicroscopy/shoola/agents/treeviewer/actions/DownloadAction.java,65f69fee62,d504bbb100,2
Openmicroscopy,DownloadAction.java,components/insight/SRC/org/openmicroscopy/shoola/agents/dataBrowser/actions/DownloadAction.java,fe639da529,50fcc88386,18
Openmicroscopy,DownloadActivity.java,components/insight/SRC/org/openmicroscopy/shoola/env/ui/DownloadActivity.java,099a0ecf89,2b7316de4f,2
Openmicroscopy,DownloadActivity.java,components/insight/SRC/org/openmicroscopy/shoola/env/ui/DownloadActivity.java,90d86aebfa,7111c176c9,2
Openmicroscopy,DownloadActivity.java,components/insight/SRC/org/openmicroscopy/shoola/env/ui/DownloadActivity.java,9d3ef3ffda,068845e03f,2
Openmicroscopy,DownloadActivity.java,components/insight/SRC/org/openmicroscopy/shoola/env/ui/DownloadActivity.java,f04e001fc9,9bc6f46df6,2
Openmicroscopy,DownloadActivityParam.java,components/insight/SRC/org/openmicroscopy/shoola/env/data/model/DownloadActivityParam.java,5d842756f0,8b45966f67,12
Openmicroscopy,DrawingBezierTool.java,SRC/org/openmicroscopy/shoola/util/ui/drawingtools/creationtools/DrawingBezierTool.java,3078b92fff,cbf6c12e48,204
Openmicroscopy,DrawingCanvas.java,SRC/org/openmicroscopy/shoola/agents/roi/canvas/DrawingCanvas.java,75759d4628,5cbb9d6f88,31
Openmicroscopy,DrawingCanvas.java,SRC/org/openmicroscopy/shoola/agents/roi/canvas/DrawingCanvas.java,8105ac41ee,a0bb63bda5,148
Openmicroscopy,DrawingCanvasMng.java,SRC/org/openmicroscopy/shoola/agents/roi/canvas/DrawingCanvasMng.java,75759d4628,5cbb9d6f88,88
Openmicroscopy,DrawingCanvasMng.java,SRC/org/openmicroscopy/shoola/agents/roi/canvas/DrawingCanvasMng.java,8105ac41ee,a0bb63bda5,63
Openmicroscopy,DrawingCanvasMng.java,SRC/org/openmicroscopy/shoola/agents/viewer/viewer3D/canvas/DrawingCanvasMng.java,bd2853607f,f40b8cf127,2
Openmicroscopy,DrawingComponent.java,SRC/org/openmicroscopy/shoola/util/ui/drawingtools/DrawingComponent.java,3078b92fff,cbf6c12e48,9
Openmicroscopy,DrawingObjectCreationTool.java,SRC/org/openmicroscopy/shoola/util/ui/drawingtools/creationtools/DrawingObjectCreationTool.java,3078b92fff,cbf6c12e48,31
Openmicroscopy,DrawingObjectCreationTool.java,components/insight/SRC/org/openmicroscopy/shoola/util/ui/drawingtools/creationtools/DrawingObjectCreationTool.java,beb4f9e3e7,dbb0675a75,8
Openmicroscopy,DrawingPointCreationTool.java,SRC/org/openmicroscopy/shoola/util/ui/drawingtools/creationtools/DrawingPointCreationTool.java,3078b92fff,cbf6c12e48,29
Openmicroscopy,DrawingTextTool.java,SRC/org/openmicroscopy/shoola/util/ui/drawingtools/texttools/DrawingTextTool.java,3078b92fff,cbf6c12e48,49
Openmicroscopy,DrawingToolBarButtonFactory.java,SRC/org/openmicroscopy/shoola/util/ui/drawingtools/creationtools/DrawingToolBarButtonFactory.java,3078b92fff,cbf6c12e48,925
Openmicroscopy,DummyMetadata.template,components/xsd-fu/templates/DummyMetadata.template,14b003acab,8fc438d7b8,35
Openmicroscopy,DuplicateI.java,components/blitz/src/omero/cmd/graphs/DuplicateI.java,39f3bdf587,0dba251e93,95
Openmicroscopy,DuplicateI.java,components/blitz/src/omero/cmd/graphs/DuplicateI.java,46502ce4a9,41f2b27e67,52
Openmicroscopy,DuplicateI.java,components/blitz/src/omero/cmd/graphs/DuplicateI.java,56b4435dc4,697234b967,142
Openmicroscopy,ETable.java,components/bioformats-omero/src/ome/formats/importer/util/ETable.java,d6196d9687,fd33536deb,9
Openmicroscopy,EditFileEvent.java,SRC/org/openmicroscopy/shoola/agents/events/editor/EditFileEvent.java,a12d10e90f,83c5d74d40,19
Openmicroscopy,EditVisitor.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/cmd/EditVisitor.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,Edit_Descriptions.py,examples/ScriptingService/Edit_Descriptions.py,5bad8bf49c,e201430517,52
Openmicroscopy,Edit_Descriptions.py,examples/ScriptingService/Edit_Descriptions.py,80adf4a20a,8bf7528532,22
Openmicroscopy,Editor.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/editors/Editor.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,Editor.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/editors/Editor.java,75c59040ea,f4f732e45b,34
Openmicroscopy,Editor.java,SRC/org/openmicroscopy/shoola/agents/editor/view/Editor.java,e9276b9eb7,ecd373e792,13
Openmicroscopy,EditorAgent.java,components/insight/SRC/org/openmicroscopy/shoola/agents/editor/EditorAgent.java,099a0ecf89,2b7316de4f,47
Openmicroscopy,EditorComponent.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/editors/EditorComponent.java,0243fdd2ba,e5924527fa,2
Openmicroscopy,EditorComponent.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/editors/EditorComponent.java,7439d2213f,4c5dc38d71,17
Openmicroscopy,EditorComponent.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/editors/EditorComponent.java,75c59040ea,f4f732e45b,66
Openmicroscopy,EditorComponent.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/editor/EditorComponent.java,d1ac51af80,3243cf4b3c,5
Openmicroscopy,EditorComponent.java,components/insight/SRC/org/openmicroscopy/shoola/agents/metadata/editor/EditorComponent.java,e00b2ee1ba,fe04d1db0d,1
Openmicroscopy,EditorControl.java,SRC/org/openmicroscopy/shoola/agents/treeviewer/editors/EditorControl.java,0243fdd2ba,e5924527fa,2
